Id,SalePrice
1461,144157.33756760796
1462,160180.34441801498
1463,178438.3278309166
1464,200324.1031525253
1465,209446.01277751414
1466,168936.62027214628
1467,184618.34284026982
1468,162137.27018046417
1469,190163.4431121438
1470,118507.56560645788
1471,192982.22052106363
1472,100406.97563788114
1473,99030.87976584624
1474,147334.7572757341
1475,120303.9304644469
1476,343147.92327099154
1477,248011.70847976857
1478,271077.10456045734
1479,261759.0203941287
1480,482119.96233933745
1481,312549.2421296027
1482,214558.84621909284
1483,172405.58493500995
1484,167708.62605986162
1485,189281.9227242834
1486,197927.475510329
1487,345077.478573559
1488,236304.09880807612
1489,202170.155580698
1490,234341.4672765449
1491,191225.77876432438
1492,92166.96085773234
1493,191680.18579787514
1494,297096.586149613
1495,305238.27431801247
1496,242632.28081819607
1497,190254.34423099385
1498,170610.27234433504
1499,166658.2348595691
1500,160837.8891936311
1501,177412.5961599323
1502,167410.16318883462
1503,274413.7880777294
1504,253717.31255000207
1505,234726.8182113072
1506,194490.4274453257
1507,255563.9435870151
1508,193817.1557575857
1509,162941.69982240893
1510,141031.8575463654
1511,147674.0674022691
1512,181008.70955933636
1513,146659.0583834804
1514,159136.05934162726
1515,197112.73628456393
1516,143711.1565811925
1517,171187.68498388844
1518,130202.4768310526
1519,210912.47647522966
1520,129316.2600113088
1521,129330.05487099187
1522,185757.97066793306
1523,106527.39629893059
1524,119512.53226688843
1525,122822.9048279146
1526,103851.40294610594
1527,112800.22110383706
1528,136645.06716525537
1529,142127.87781470089
1530,175737.50186294707
1531,109802.40191490938
1532,104255.13957185525
1533,143935.33501711118
1534,117448.60105613303
1535,137376.8191093764
1536,106004.34493866
1537,68043.73838796346
1538,146672.71060720665
1539,214925.0707480222
1540,85535.4087853269
1541,133295.2086005638
1542,128931.03882562443
1543,163071.02218457498
1544,85129.79335425634
1545,105662.19792949052
1546,138149.00655746728
1547,120026.4403047865
1548,125964.77216572798
1549,115379.59704161744
1550,122743.64336189811
1551,111545.0121248471
1552,130540.28339769249
1553,151545.93645347658
1554,122549.17229763098
1555,164639.81653572994
1556,101155.2603261015
1557,98926.00730989351
1558,108149.59704519191
1559,87573.31646861651
1560,126911.30451734953
1561,117752.5791351905
1562,139220.42893066182
1563,123371.46294864638
1564,154371.6710413512
1565,153792.8074910477
1566,236555.83470694703
1567,80552.25145410029
1568,236932.31112320395
1569,122287.22605906751
1570,151780.8138260463
1571,122997.20205016184
1572,140659.2045391364
1573,226603.81850304996
1574,121812.61185675373
1575,229033.52966243934
1576,258449.95171670982
1577,174556.42234993214
1578,151979.11483049023
1579,144232.0973530461
1580,192277.83166179247
1581,163055.62739176207
1582,128497.78930063687
1583,307596.87876039447
1584,226704.3766037732
1585,145728.86322028752
1586,74561.45339150322
1587,110862.74063705688
1588,145219.7625406305
1589,95740.10152347911
1590,137691.3800128047
1591,101392.14153843615
1592,109781.66313659099
1593,126367.63099131979
1594,125691.07233410803
1595,109461.78767181544
1596,205563.66295183657
1597,171916.8322397135
1598,198887.07129590044
1599,183087.82612043893
1600,176336.9811824326
1601,68704.87394142858
1602,114333.88711942348
1603,89544.00387527776
1604,243296.67675694826
1605,237491.65880807332
1606,172184.88881161108
1607,184181.13064406053
1608,209730.24176853328
1609,188992.76997961302
1610,154158.90016531135
1611,134192.11264967188
1612,160563.1554026445
1613,163135.389070815
1614,123127.74950012451
1615,96390.42396951246
1616,89422.32211218744
1617,99691.28248441097
1618,129171.3006768299
1619,136634.61755180164
1620,167879.62931299844
1621,139601.64949214447
1622,139457.8151742739
1623,277143.99409389927
1624,217535.63484648577
1625,122623.67519038929
1626,170900.9213051521
1627,190793.02380216488
1628,265239.8955217322
1629,176087.9891941135
1630,364536.3803078357
1631,212030.16429086638
1632,245536.51192303599
1633,173655.6552756372
1634,185848.39740706794
1635,177874.6384835391
1636,159443.93643194303
1637,196118.36689708926
1638,194933.04395537748
1639,187617.87730033888
1640,256498.7199747843
1641,190159.82236138915
1642,247471.02092108037
1643,234984.50450450738
1644,239969.5649206435
1645,232546.9463088994
1646,170272.20500256892
1647,163313.01242145713
1648,125146.979634801
1649,141705.60168072916
1650,116570.77105944567
1651,125294.0635286573
1652,101851.16188997545
1653,105252.49296122877
1654,143973.97426965515
1655,138091.38264857515
1656,135665.06105655097
1657,145092.9832195728
1658,147039.16878289153
1659,129947.55257268129
1660,164197.7160076017
1661,455103.8186813997
1662,379246.69558026
1663,354960.8683949232
1664,524861.8554000614
1665,285868.1598379886
1666,322999.0761505448
1667,365610.39925933495
1668,324732.3272815884
1669,279955.9063652192
1670,330530.44084688375
1671,265833.2044773131
1672,418113.2604065849
1673,285618.5374121407
1674,243355.50810990186
1675,205872.25413781762
1676,199268.76555582197
1677,224220.79842813592
1678,456508.1762128387
1679,356922.9766119601
1680,329206.6419462197
1681,246211.48032374057
1682,285429.450973653
1683,200757.0199034303
1684,184628.11883336087
1685,177222.20148194247
1686,176423.051327083
1687,177495.93510500542
1688,194837.76136809328
1689,197887.26496926558
1690,201005.29839377542
1691,192361.42870784272
1692,247785.1460459723
1693,175319.26794942823
1694,181274.61515867966
1695,167298.64673163602
1696,279651.54892346653
1697,174427.66886540665
1698,360042.13138456404
1699,322557.81099492765
1700,266620.77414446376
1701,279759.53177020355
1702,242119.5647873717
1703,242088.4374383322
1704,273545.8274519569
1705,223042.67719577454
1706,417853.98273833166
1707,211651.99442297162
1708,204324.82506481308
1709,264161.19724459836
1710,219752.7437816871
1711,263165.2397609626
1712,259055.1383473612
1713,271074.03869772446
1714,229028.58768796411
1715,216951.86506380985
1716,181678.5345165956
1717,175923.96926230204
1718,143003.7974237174
1719,198534.8240593978
1720,232325.68885823357
1721,175055.97286475115
1722,135774.8774007685
1723,164795.11268705773
1724,203599.50406667698
1725,242428.68479291262
1726,193848.73095819424
1727,164251.86039181243
1728,190571.48670076593
1729,165728.04322282877
1730,167367.73774662797
1731,124473.73149309462
1732,128248.40955337971
1733,118620.73889561651
1734,126645.29051291238
1735,145696.59168940992
1736,111996.9185474846
1737,342663.0064077712
1738,262499.5632530647
1739,253621.58047520675
1740,231995.39002925594
1741,204206.06655923667
1742,177977.50739201883
1743,192200.38315611068
1744,310685.2335167326
1745,194834.5844230528
1746,206233.50316482218
1747,247374.38678695855
1748,244296.51358601794
1749,146798.67449862423
1750,130397.98066445165
1751,276589.0781745318
1752,119436.61162822109
1753,143000.82766753554
1754,201641.40807657858
1755,166934.44955490937
1756,131598.23173520633
1757,123524.51628369866
1758,146183.80989839838
1759,163426.54257086292
1760,166217.2668576774
1761,152168.14689566148
1762,174526.04834756785
1763,181538.1143330954
1764,115447.73565720223
1765,166232.6895686572
1766,199427.03401537446
1767,237666.52210231163
1768,141264.74576830666
1769,177011.42025294589
1770,159176.2858164801
1771,118260.84037500326
1772,137009.50115864543
1773,130339.4049347866
1774,150961.31719158252
1775,143727.75261485943
1776,128900.20739466317
1777,106906.10613674358
