Id,SalePrice
1461,124678.32171174035
1462,153442.79591980795
1463,185140.93361647884
1464,181333.7259194305
1465,193566.45493435397
1466,182432.98930166915
1467,168554.27449036215
1468,175919.11774119496
1469,174147.27884971598
1470,123588.54973241372
1471,187796.11994387986
1472,93346.25627212327
1473,92966.48149902215
1474,148023.40511650432
1475,127583.0015519695
1476,363062.68427640706
1477,252789.995805823
1478,302581.6849943778
1479,282614.2817611886
1480,462975.1018023758
1481,309714.51748682914
1482,206554.68409736737
1483,178828.66723965484
1484,170585.15838624566
1485,177917.1102191061
1486,200791.01980895697
1487,324574.2040628038
1488,232072.38100739504
1489,208007.3987148354
1490,210343.5626886129
1491,191501.91966654776
1492,109297.76352062754
1493,164140.7746152409
1494,287635.76404042053
1495,285035.6810801529
1496,229977.64409023235
1497,186478.8388195801
1498,156925.91293403483
1499,154472.50786079877
1500,164584.12625730343
1501,173880.95022200426
1502,160276.8233410057
1503,260201.32750624965
1504,231364.7750348956
1505,218908.57416811163
1506,186523.78178727743
1507,240773.9369778588
1508,190950.74953477783
1509,164402.05179147396
1510,150236.32295600045
1511,150652.61487933932
1512,165830.37621706648
1513,147014.50543316835
1514,149740.00617556693
1515,160665.36950191695
1516,148692.24953329857
1517,151492.91920695172
1518,129187.61992037941
1519,213668.2069285389
1520,138928.23840198008
1521,143672.86689786823
1522,159584.29012771358
1523,118910.60022773258
1524,124176.33395372948
1525,127688.6333644789
1526,125660.89439897626
1527,109141.05752654414
1528,131783.0322702652
1529,141716.19234000542
1530,162879.14612691954
1531,130961.01399703887
1532,101264.64549161555
1533,134360.59685811354
1534,112808.322065885
1535,148205.41361345456
1536,121708.92295685095
1537,78685.3175925547
1538,154211.902661237
1539,201836.70508372434
1540,110349.37263873102
1541,139477.76030369388
1542,136212.09753696696
1543,188734.33941583906
1544,84486.6561986416
1545,101385.88475140197
1546,124755.38489299522
1547,132307.32521172546
1548,128956.43152663288
1549,110546.82256143847
1550,134937.66492865456
1551,113555.23495806944
1552,131993.58829412542
1553,142233.76296864686
1554,113308.19959902125
1555,181083.0515363187
1556,104827.74667355449
1557,114275.80476858366
1558,99112.75606254762
1559,109678.96390370253
1560,140433.72029365593
1561,134411.71153317043
1562,129035.93719408501
1563,126099.37542801938
1564,155002.7378723733
1565,151701.06076673183
1566,220097.1660939895
1567,91342.82075816696
1568,230664.61237468524
1569,144196.69414035694
1570,142959.37207975241
1571,121699.14127754411
1572,142865.24088599952
1573,223748.66202118705
1574,108264.83366342635
1575,213119.45783664574
1576,214552.7552131101
1577,196187.18996196857
1578,154069.73308433712
1579,139988.0727308152
1580,188624.7449804196
1581,141126.01612465866
1582,129312.90000791584
1583,306938.5065141777
1584,235825.9720180345
1585,140149.12758987446
1586,77267.55311341549
1587,109418.24324852678
1588,144942.5313438603
1589,98526.72621350389
1590,126259.13548687776
1591,101818.8625707172
1592,123410.78492905595
1593,116339.02280580727
1594,126071.78383464516
1595,121727.5602466126
1596,202767.08188309713
1597,169959.96168085598
1598,199906.9906623415
1599,168308.38563558727
1600,169187.41101784763
1601,67685.40240221976
1602,114635.25483208807
1603,94695.41837351458
1604,278073.5610698421
1605,229796.1043729428
1606,163560.47011962856
1607,157573.57963548292
1608,206483.63193328262
1609,193377.4558443827
1610,167357.01422686336
1611,147246.80891740092
1612,165482.10077902133
1613,156148.59151956864
1614,120025.38717677597
1615,85823.30758870131
1616,81295.9528031574
1617,87808.1726230868
1618,127614.94819074417
1619,132872.6190711753
1620,148472.76198912686
1621,139964.19080309008
1622,143104.8107152065
1623,260328.5697606861
1624,199257.08374839777
1625,124862.39911288154
1626,164163.43883922967
1627,188714.02400130374
1628,260190.96034246197
1629,178749.53220313272
1630,350068.2999554025
1631,211701.03659884396
1632,247100.73050693193
1633,173155.6560231004
1634,180478.9091458531
1635,183066.99688858853
1636,159881.11055669884
1637,186530.7159866921
1638,215661.0671991472
1639,184785.22244041678
1640,257346.46052623464
1641,187901.38529012143
1642,225694.58026281162
1643,228673.764558494
1644,226542.178371108
1645,186644.5853292413
1646,158421.89571903934
1647,154923.50934493466
1648,141404.13448779014
1649,138450.85220748905
1650,122972.73344101716
1651,123898.03388239672
1652,94034.23271150613
1653,99713.83678848714
1654,150797.85183729327
1655,147260.15695212065
1656,147358.96399641418
1657,151739.91877158743
1658,149127.44766767838
1659,135184.2436483155
1660,150360.97588487592
1661,451679.78829695383
1662,371134.5430627465
1663,365911.9647981236
1664,464721.8256225584
1665,303627.04378159647
1666,336023.24744267255
1667,336761.217224389
1668,318677.2783731053
1669,290353.6921786978
1670,331304.11294429615
1671,270254.81893724477
1672,461021.6946571017
1673,301457.86519599584
1674,258331.85200549246
1675,194597.23389538712
1676,195446.16558259405
1677,212717.18405562156
1678,485729.4865172333
1679,386418.4479278993
1680,323789.24965373887
1681,246603.25147446082
1682,312663.2721105025
1683,188731.21440799898
1684,171530.60948699887
1685,174458.59455424445
1686,169332.71560509596
1687,167589.22628251626
1688,188221.2853066505
1689,188007.83032167298
1690,185006.81167896983
1691,177293.2644744642
1692,254706.17655957406
1693,173038.18580110298
1694,184542.50004953827
1695,170680.58898638692
1696,265324.84167897067
1697,167726.39077345212
1698,336584.0973123103
1699,314881.3226844533
1700,249970.1187263382
1701,261627.77334717513
1702,253080.63545371717
1703,252100.27730318593
1704,282863.6089720124
1705,222189.73084919824
1706,399251.5022206915
1707,213155.7065282346
1708,209568.9918914982
1709,259492.93217995533
1710,220986.2322034865
1711,263174.9186843869
1712,239020.74447709025
1713,262190.64603063423
1714,218386.7347987739
1715,202531.95411866673
1716,179259.05685716428
1717,162183.78017974767
1718,138716.55488076672
1719,209971.27259666094
1720,243748.30447695524
1721,166608.27468325832
1722,133371.66221372742
1723,158285.96195706545
1724,203493.15476144187
1725,227132.22045665633
1726,191200.81382152098
1727,175307.11205243354
1728,188827.59469320314
1729,168869.43162316713
1730,161592.63281226298
1731,121529.63215548027
1732,131763.98071851928
1733,123579.52777658802
1734,133662.71180478449
1735,131762.51062854633
1736,117487.56760848778
1737,320336.268400198
1738,218503.63790117143
1739,253875.5490796406
1740,206191.04596365342
1741,188574.53451822177
1742,173866.37602005506
1743,177032.23671351548
1744,295525.8485743366
1745,217454.05139717896
1746,239592.38929694076
1747,231032.38211266132
1748,218476.88045939262
1749,165461.61134876727
1750,147994.89257161567
1751,241656.28780122587
1752,122953.94373104097
1753,142451.0394682737
1754,201492.6970112018
1755,173020.9970989507
1756,125196.80934213227
1757,118601.2912643407
1758,150374.94804890532
1759,162009.9799349857
1760,160341.39944476172
1761,152672.1667829595
1762,174363.35840062887
1763,172907.16310800516
1764,121752.81583897717
1765,153911.2902162405
1766,164775.13385397318
1767,197508.54689689603
1768,140110.26055073715
1769,162691.36449992715
1770,142413.11894338366
1771,137378.14716346556
1772,135825.5949280911
1773,139246.99076304524
1774,128440.62386564507
1775,134488.53426637925
1776,130680.59898468024
1777,116456.28158350871
1778,134662.57431523313
1779,127074.10321816907
1780,167151.9569059633
1781,130682.94691546676
1782,100894.47790012504
1783,133422.42988206827
1784,104819.2886280447
1785,113521.17568449808
1786,142875.4518558946
1787,163571.98989207044
1788,63527.201535454704
1789,100822.10837066312
1790,89605.17405521832
1791,165375.17795244275
1792,153057.47271628116
1793,138188.2488520506
1794,141706.2022771297
1795,136787.62702879347
1796,138216.97557656717
1797,119862.78384115433
1798,122187.26452945218
1799,118164.38390366272
1800,139301.11265543735
1801,130705.91989652389
1802,139444.2289008832
1803,149113.59308821883
1804,139658.7493567257
1805,136344.58374992158
1806,114861.99896951999
1807,133685.0255361261
1808,119599.74613980686
1809,123615.13261003299
1810,139711.98849851306
1811,102860.38805060418
1812,104177.44048164066
1813,120802.27434557286
1814,94921.57446637124
1815,59279.7952221889
1816,103435.93001975352
1817,125160.42959177423
1818,152419.47795228192
1819,121540.32336092173
1820,74973.22690917547
1821,116980.97536795368
1822,146758.69194647862
1823,63572.48530565382
1824,127977.52399364322
1825,141210.12166571553
1826,109850.12790332519
1827,110164.01976425335
1828,130416.66464520528
1829,108423.07978900202
1830,133328.62000757718
1831,159298.67976588104
1832,104924.2370829173
1833,138304.10351076856
1834,135929.67083837034
1835,139419.05122720255
1836,126288.38680671659
1837,101464.51246004546
1838,128830.55750670907
1839,101430.2296554523
1840,160619.6775524275
1841,127855.50406644015
1842,86960.31167932089
1843,142605.48754093674
1844,141339.46448198246
1845,150232.76287915648
1846,150865.30790865203
1847,172692.29501256574
1848,65059.279794991424
1849,122701.19949906177
1850,122164.20440339309
1851,151524.00396404872
1852,123794.05589151413
1853,132568.650678357
1854,164616.8357687625
1855,170108.8713441754
1856,209775.91457097765
1857,171067.29392938523
1858,145670.53850905722
1859,122325.33224342442
1860,158670.3141256722
1861,122282.34902055387
1862,259542.18078291693
1863,250220.77523821348
1864,250220.77523821348
1865,312591.769261331
1866,318293.7147262377
1867,234305.11144856393
1868,307113.34872310486
1869,200874.12096466476
1870,226045.09156518884
1871,247580.70731020448
1872,171824.39780628154
1873,218079.33687833726
1874,142193.3713150132
1875,202781.50044698484
1876,194661.97262636028
1877,210156.25124305417
1878,216247.37653462865
1879,133292.0118809775
1880,133893.82860915855
1881,248916.62019502578
1882,251761.9274148588
1883,197987.16811311888
1884,216208.23382922064
1885,255396.76990815208
1886,305632.2603047903
1887,205882.20486539064
1888,266507.17828742455
1889,167215.94147026984
1890,129060.7885918379
1891,141759.9862562992
1892,107555.61308135511
1893,129604.4848586945
1894,123307.01918168283
1895,143558.05646309693
1896,121185.52922785221
1897,122882.63089243803
1898,117413.18224430895
1899,144398.9719152434
1900,143562.12255146797
1901,162565.81014906074
1902,149068.1641691772
1903,214832.83168294904
1904,138791.54004385558
1905,177738.38024363137
1906,155671.41042051688
1907,192249.10872255525
1908,114829.94176255932
1909,136471.1035189957
1910,127075.39659273131
1911,197506.55261410697
1912,264863.5899558818
1913,146267.02394393788
1914,71533.68456229309
1915,324793.5506707671
1916,81065.05270102838
1917,229022.5732658224
1918,135455.53963476166
1919,162672.2064404444
1920,153764.73796023466
1921,363825.6480598873
1922,300244.90905807
1923,212387.47800136
1924,220342.09441228578
1925,221841.34341909
1926,359861.6022623854
1927,137640.37335272893
1928,158083.14588481715
1929,124980.21805102177
1930,142597.25131893935
1931,136175.12446080908
1932,140277.68000222917
1933,164789.9300409339
1934,176504.01238771604
1935,177770.90258089427
1936,191357.67321171876
1937,180153.9598442014
1938,170893.81956549294
1939,253080.71625844605
1940,192999.60881099655
1941,176559.3555263938
1942,194857.82535371944
1943,193366.3656941034
1944,335242.02411102783
1945,359561.36291891296
1946,159862.76016957455
1947,302524.6342738852
1948,173850.0642098144
1949,229206.17354724358
1950,175759.12261792933
1951,265174.23364067986
1952,216260.44753370975
1953,172425.89808325953
