Id,SalePrice
1461,139210.24093215496
1462,151695.345352055
1463,167446.74795391568
1464,190425.79076067917
1465,220783.05509028322
1466,169797.54067251287
1467,183344.43787847005
1468,162011.31968419362
1469,194985.51232107595
1470,116012.24873212934
1471,178104.06672760044
1472,101860.9799267679
1473,98210.47174818227
1474,147444.59829164375
1475,126186.26703338847
1476,339108.4086983642
1477,252629.25226395074
1478,282935.18861011515
1479,268830.33346787666
1480,464215.3066954046
1481,316519.7217583785
1482,224897.28806361402
1483,165815.11902739826
1484,168005.24743149985
1485,189590.55279130582
1486,193741.6620932148
1487,350354.4142649915
1488,246229.60790631655
1489,203640.59167668512
1490,224010.54825823585
1491,188382.08161636282
1492,97196.4055457875
1493,189614.94456452012
1494,300796.10806769173
1495,299573.1814811924
1496,238711.69613693474
1497,196815.13810580247
1498,176125.38960848743
1499,175830.3541356151
1500,168448.9787236629
1501,181932.49995914198
1502,171885.12086828437
1503,269089.29554674064
1504,257273.80180054385
1505,232545.02848494728
1506,194017.44391560648
1507,245009.3496775787
1508,193528.0305151908
1509,160387.78188611136
1510,137039.80086577794
1511,141187.8552635261
1512,171040.59675651393
1513,148787.27223468293
1514,153130.95285183834
1515,188891.87459112922
1516,143809.52681148035
1517,173662.25126974058
1518,130129.30763956568
1519,193810.5900028653
1520,126677.11576104106
1521,122936.34153798845
1522,178897.19523981935
1523,110500.49164527576
1524,119014.15626205778
1525,118162.90777586657
1526,107873.21194000788
1527,115594.04031106357
1528,144133.1729211907
1529,134367.51683350554
1530,180861.53329517346
1531,118100.40587058997
1532,103343.12644689679
1533,136926.50493642842
1534,121848.48520295897
1535,130390.58825087566
1536,104231.093929675
1537,64113.035917141344
1538,145267.49482113804
1539,204699.61170751567
1540,88284.38952305474
1541,130451.6979652786
1542,121793.14480013859
1543,158830.34740809342
1544,86351.9375782178
1545,110159.28824873857
1546,137533.93323188485
1547,119937.97237733158
1548,126865.33656137288
1549,114015.73128613079
1550,122985.60269688054
1551,105663.4044153408
1552,129726.01296550814
1553,146527.0618383332
1554,125044.18756961651
1555,157420.9074979679
1556,103087.81397138636
1557,101982.35791257807
1558,107803.80274496725
1559,84468.58949635424
1560,134750.56540894814
1561,118730.25681933828
1562,141100.9446104015
1563,121911.6883696534
1564,153198.18777353773
1565,145514.85635017033
1566,230590.72612052804
1567,80754.43816527967
1568,230455.04620488326
1569,116073.56661528777
1570,150366.41068817367
1571,116015.77311407476
1572,136114.81700424972
1573,202107.2509732995
1574,117850.9387030925
1575,218603.8933227102
1576,239326.5550043884
1577,171866.56250308637
1578,161915.25229308143
1579,142215.00429180826
1580,188837.27896593325
1581,161127.29482435217
1582,134136.46896383856
1583,275396.1367258688
1584,222172.40186379556
1585,144561.70518329044
1586,69866.22731117002
1587,108168.53757634775
1588,140325.88958444618
1589,94725.01563376258
1590,137168.5443596544
1591,100403.52117749446
1592,109775.18922722178
1593,134919.02728544295
1594,125544.44170035442
1595,111867.25419620534
1596,214798.02950675655
1597,172889.89827536265
1598,202693.1715616098
1599,191938.8303495629
1600,182699.604669349
1601,64934.49894260182
1602,117942.18865244176
1603,89354.39313768179
1604,236323.44264639902
1605,224381.46926962197
1606,165864.8893583509
1607,179697.49308244805
1608,213997.0320088259
1609,189625.20260276005
1610,156006.58574358982
1611,133214.06905008203
1612,157409.75557808825
1613,157773.5682414015
1614,118903.78472920551
1615,92931.12898943122
1616,84859.01193514887
1617,93908.0786827405
1618,126468.4779808732
1619,140563.00049753278
1620,161152.8559388523
1621,132847.61563367984
1622,138711.44579644382
1623,246727.27451206083
1624,199122.80101982979
1625,116779.54868331357
1626,165741.4620836384
1627,180657.8294005975
1628,255036.9523336993
1629,179287.05197653742
1630,345330.02601146523
1631,230219.69817896196
1632,249037.69686781047
1633,174529.02977638933
1634,180512.0662592607
1635,177122.85507374117
1636,161675.54283787025
1637,194594.58124956457
1638,199858.61878994704
1639,185222.3056014405
1640,251578.4564801497
1641,180298.95763488914
1642,248290.30323099118
1643,238127.19353115905
1644,239678.35313768638
1645,228708.67449147807
1646,169336.31822721937
1647,162666.69853170135
1648,123696.69851897104
1649,140994.80444438307
1650,116268.10491028606
1651,123579.2876661176
1652,104949.44015613975
1653,108965.76684186791
1654,145816.19479837705
1655,138270.7931325104
1656,137845.44754586538
1657,146311.53629725057
1658,144806.81837863332
1659,130372.18272329144
1660,152408.1446250974
1661,427508.64638554346
1662,380077.69504653645
1663,347210.7314050582
1664,490821.46840466326
1665,292706.65219069185
1666,319358.0493034467
1667,358278.17834645923
1668,324529.45053470216
1669,286540.01173922716
1670,322820.8559465366
1671,258503.7958725623
1672,400033.4942147611
1673,292287.10749178653
1674,252828.10063146427
1675,203109.59976850534
1676,204168.25013169806
1677,224458.41006561802
1678,430423.3942226365
1679,345183.1136192512
1680,325706.4847418419
1681,254784.4327492169
1682,289974.21368911525
1683,208350.76276250582
1684,179216.4801712854
1685,173753.31716062882
1686,176893.19796679486
1687,179740.0700700933
1688,190660.07317131368
1689,195760.12062748073
1690,193930.18834031283
1691,188187.91250523189
1692,243690.65748688803
1693,174778.4612664958
1694,177808.3945379498
1695,173101.98141449058
1696,264006.9359431043
1697,178755.96766455565
1698,357003.67042146134
1699,327692.83460512455
1700,264125.0180457193
1701,285222.43489834375
1702,244826.07107508573
1703,240625.73204731394
1704,264277.8188296583
1705,227773.8643504862
1706,378461.489307441
1707,214882.52843482446
1708,207133.6267052525
1709,272228.680677188
1710,224148.0192999132
1711,263274.3020614403
1712,259995.37124066878
1713,256491.89216717714
1714,224651.64133270088
1715,218697.34186285356
1716,178715.1408805782
1717,176208.31503772835
1718,143618.90665043565
1719,198436.56531737646
1720,223998.55747496575
1721,172298.74195003315
1722,134175.89688541627
1723,159937.14792900207
1724,198520.80930555245
1725,236239.62775209625
1726,186566.44747345382
1727,161620.9427354878
1728,189774.40702844033
1729,167271.70946010927
1730,168869.2801357924
1731,125263.47183389172
1732,126301.75646723839
1733,114980.77111471284
1734,122779.03526645541
1735,141864.6533265949
1736,110585.77421917283
1737,323498.98646690464
1738,261985.384054728
1739,265395.42954451265
1740,225320.46081148583
1741,197576.7752609291
1742,182505.16645709256
1743,198612.49411625054
1744,295530.56984769244
1745,190069.26338553432
1746,207041.86007945717
1747,244610.81133422325
1748,244926.42744134273
1749,146179.43833029826
1750,132504.23855049888
1751,270214.476573049
1752,116613.60332959538
1753,140107.73437411484
1754,196592.2731670585
1755,165403.60644598186
1756,131706.3501701913
1757,122662.60658956465
1758,140467.51262779653
1759,160375.95399224747
1760,163282.24047516112
1761,145975.2050643051
1762,165861.1933989157
1763,183058.1426019561
1764,118203.66715866885
1765,150313.08771632577
1766,188404.68559044288
1767,221935.41640606846
1768,137222.7772766964
1769,169146.54595818673
1770,155969.93690788661
1771,115398.99454330794
1772,133995.51226828725
1773,128415.13036897402
1774,148253.8708783863
1775,147545.75582162445
1776,128045.02823492009
1777,110343.00804407969
1778,140773.92466283808
1779,121176.24556564861
1780,171357.42226333203
1781,123853.44601277857
1782,90144.05492173696
1783,145345.62245189984
1784,107747.44900842202
1785,122373.55417123374
1786,139871.92448186237
1787,178172.6731905102
1788,70184.39296382043
1789,103563.84812155059
1790,86051.01491768955
1791,177541.621579251
1792,157305.15776885898
1793,128994.60955694073
1794,161149.51459481195
1795,133943.47307296007
1796,145442.17898699714
1797,124810.87805142254
1798,122057.14436730636
1799,115977.19156925849
1800,129217.57513453285
1801,123556.64221035982
1802,136330.71047380398
1803,148937.52069345152
1804,139112.91343389882
1805,140874.35187295583
1806,133989.20578207675
1807,129975.9679281418
1808,130506.24888824133
1809,121980.12859692343
1810,127117.93747324996
1811,87701.83161789423
1812,95441.38978480335
1813,118411.92656326729
1814,88593.95795045288
1815,61510.001568474705
1816,106027.24973684557
1817,108367.15757463385
1818,142698.1449772983
1819,136267.25232356324
1820,77283.98640768198
1821,122876.82902601924
1822,148534.56730800093
1823,55751.89666756
1824,127692.52110075181
1825,143852.2240167549
1826,103925.7799682242
1827,97419.81600004868
1828,123513.83806958499
1829,116604.13816035884
1830,143407.01681209338
1831,144298.00683503045
1832,83552.72525154737
1833,131746.16889618695
1834,118956.12470807577
1835,105604.2542230524
1836,117540.24093414153
1837,88075.18289645317
1838,112274.05791930117
1839,111498.4112205188
1840,135556.45801676938
1841,128367.93398062597
1842,101017.4572122406
1843,129900.69419513695
1844,146804.69135702628
1845,146327.83594454094
1846,149015.99448772898
1847,181980.43308354143
1848,57986.847498496536
1849,117899.89208713912
1850,114267.92761338649
1851,145940.0410377266
1852,124460.71561169505
1853,123920.3720948177
1854,161133.5558443771
1855,158738.08235014445
1856,218940.16311124436
1857,160240.44971376154
1858,147588.03583842004
1859,127475.44129705719
1860,160754.85497865936
1861,126773.42239444205
1862,316757.6242701493
1863,296804.45921066887
1864,296814.4024118106
1865,303654.4146956429
1866,287354.40699989814
1867,223673.48130988248
1868,263574.0087065454
1869,202293.85495074315
1870,212446.2462667854
1871,228482.25705595737
1872,172999.41456265457
1873,230183.8557413315
1874,156449.0065797962
1875,195863.84980759886
1876,191948.88242180584
1877,201840.80773348914
1878,206686.03767909732
1879,127524.61211712833
1880,137692.43142858593
